"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"2430","Tikhoff Linberg (TMH - Bone & Soft Tissue) (G4S57)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH256","21250.00"
"2431","Internal Fixation of Fractures (TMH - Bone & Soft Tissue) (G4S58)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH257","21250.00"
"2432","Radius Lower End Excision + Wrist Fusion (TMH - Bone & Soft Tissue) (G4S59)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH258","21250.00"
"2433","Shoulder/Elbow Arthrodesis (TMH - Bone & Soft Tissue) (G4S60)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH259","21250.00"
"2434","Hip Arthrodesis (TMH - Bone & Soft Tissue) (G4S61)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH260","21250.00"
"2435","Ilizarov Procedure (TMH - Bone & Soft Tissue) (G4S62)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH261","21250.00"
"2436","Ankle Arthrodesis (TMH - Bone & Soft Tissue) (G4S63)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH262","21250.00"
"2437","Curettage + Cement / Bone Graft (TMH - Bone & Soft Tissue) (G4S64)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH263","21250.00"
"2438","Hip Disarticulation (TMH - Bone & Soft Tissue) (G4S65)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH264","21250.00"
"2439","Spinal Decompression (TMH - Bone & Soft Tissue) (G4S66)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH265","21250.00"
"2440","B.P. Fistula Repair (TMH - Thoracic & Paediatric) (G4S67)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH266","21250.00"
"2441","Bronchial Sleeve Resection (TMH - Thoracic & Paediatric) (G4S68)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH267","21250.00"
"2442","Chest Wall Excision With Any Lung Operation (TMH - Thoracic & Paediatric) (G4S69)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH268","21250.00"
"2443","Chest Wall Excision With Reconstruction (TMH - Thoracic & Paediatric) (G4S70)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH269","21250.00"
"2444","Coloplasty (TMH - Thoracic & Paediatric) (G4S71)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH270","21250.00"
"2445","Esophagus R.A. (TMH - Thoracic & Paediatric) (G4S72)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH271","21250.00"
"2446","Hemipelvectomy (Paediatric) (TMH - Thoracic & Paediatric) (G4S73)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH272","21250.00"
"2447","Lobectomy/Bi-lobectomy (Pulmonary) (TMH - Thoracic & Paediatric) (G4S74)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH273","21250.00"
"2448","Metastatectomy (Both Lungs) (TMH - Thoracic & Paediatric) (G4S75)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH274","21250.00"
"2449","Thoracoscopic Pleurectomy (TMH - Thoracic & Paediatric) (G4S76)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH275","21250.00"
"2450","Orbital Exenteration (Paediatric) (TMH - Thoracic & Paediatric) (G4S77)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH276","21250.00"
"2451","Radical Nephrectomy (Paediatric) (TMH - Thoracic & Paediatric) (G4S78)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH277","21250.00"
"2452","Thoracoscopic Excision (TMH - Thoracic & Paediatric) (G4S79)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH278","21250.00"
"2453","Tracheal Stent (TMH - Thoracic & Paediatric) (G4S80)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH279","21250.00"
"2454","High Orchidectomy + Scrotectomy (TMH - Genitourinary / Gynaecology) (G4S81)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH280","21250.00"
"2455","Urethrotomy Visual Internal (TMH - Genitourinary / Gynaecology) (G4S82)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH281","21250.00"
"2456","Bladder Tumor Trans Urethral Resection (TMH - Genitourinary / Gynaecology) (G4S83)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH282","21250.00"
"2457","Colostomy + Urinary Diversion (TMH - Genitourinary / Gynaecology) (G4S84)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH283","21250.00"
"2458","TAH+ BSO + Omentectomy (TMH - Genitourinary / Gynaecology) (G4S85)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH284","21250.00"
"2459","Excision of Undescended Testis Tumor (TMH - Genitourinary / Gynaecology) (G4S86)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH285","21250.00"
"2460","Vulvectomy - Radical (TMH - Genitourinary / Gynaecology) (G4S87)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH286","21250.00"
"2461","Vulvectomy - Total (TMH - Genitourinary / Gynaecology) (G4S88)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH287","21250.00"
"2462","Microvascular Reconstruction (Extremity) (TMH - Plastic & Reconstructive) (G4S89)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH288","21250.00"
"2463","Penile Reconstruction (TMH - Plastic & Reconstructive) (G4S90)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH289","21250.00"
"2464","Reconstruction With Double Flaps (Head and Neck) (TMH - Plastic & Reconstructive) (G4S91)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH290","21250.00"
"2465","Reconstruction With Interpolation - Composite Flap (TMH - Plastic & Reconstructive) (G4S92)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH291","21250.00"
"2466","Skeletal Reconstruction (Extremity) (TMH - Plastic & Reconstructive) (G4S93)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH292","21250.00"
"2467","Bilateral Mastectomy (TMH - Breast) (G4S94)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH293","21250.00"
"2468","Axillary Dissection Alone (TMH - Breast) (G4S95)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH294","21250.00"
"2469","Breast Lumpectomy + Axilla Dissection (TMH - Breast) (G4S96)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH295","21250.00"
"2470","Simple/Radical/Modified Radical Mastectomy (TMH - Breast) (G4S97)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH296","21250.00"
"2471","Radical/Simple Mastectomy (TMH - Breast) (G4S98)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH297","21250.00"
"2472","Anterior Craniofacial Excision (TMH - Head & Neck) (G5S1)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH298","29750.00"
"2473","Excision of Carotid Body Tumour (TMH - Head & Neck) (G5S2)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH299","29750.00"
"2474","Excision of Transnasal Angiofibroma (TMH - Head & Neck) (G5S3)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH300","29750.00"
"2475","Laryngopharyngectomy Total with Gastric Pull Up (TMH - Head & Neck) (G5S4)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH301","29750.00"
"2476","Temporal Bone Resection (TMH - Head & Neck) (G5S5)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH302","29750.00"
"2477","Excision of Clivus Tumour (Skull Base + Reconstruction) (TMH - Head & Neck) (G5S6)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH303","29750.00"
"2478","Infratemporal fossa clearance (TMH - Head & Neck) (G5S7)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH304","29750.00"
"2479","Colon (Total Proctocolectomy) (TMH - G.I. Surgery) (G5S8)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH305","29750.00"
"2480","Common Bile Duct Excision (TMH - G.I. Surgery) (G5S9)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH306","29750.00"
"2481","Excision Cholangiocarcinoma (TMH - G.I. Surgery) (G5S10)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH307","29750.00"
"2482","Gastrectomy -Total (TMH - G.I. Surgery) (G5S11)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH308","29750.00"
"2483","Hepatectomy -Right (TMH - G.I. Surgery) (G5S12)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH309","29750.00"
"2484","Multi Organ Excision (TMH - G.I. Surgery) (G5S13)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH310","29750.00"
"2485","Pancreatectomy -Subtotal (TMH - G.I. Surgery) (G5S14)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH311","29750.00"
"2486","Rectum Post Exenteration (TMH - G.I. Surgery) (G5S15)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH312","29750.00"
"2487","Retroperitoneal Sarcoma (TMH - G.I. Surgery) (G5S16)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH313","29750.00"
"2488","Knee Arthrodesis with Turnoplasty/Allograft  (TMH - Bone & Soft Tissue) (G5S17)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH314","29750.00"
"2489","Spinal Decompression + Reconstruction/Instrumentation  (TMH - Bone & Soft Tissue) (G5S18)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH315","29750.00"
"2490","Revision of Shoulder/Knee Replacement (TMH - Bone & Soft Tissue) (G5S19)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH316","29750.00"
"2491","En Bloc Excision + Reconstruction (TMH - Bone & Soft Tissue) (G5S20)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH317","29750.00"
"2492","Rotationplasty (TMH - Bone & Soft Tissue) (G5S21)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH318","29750.00"
"2493","Sacral Tumors (TMH - Bone & Soft Tissue) (G5S22)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH319","29750.00"
"2494","Bronchial + Vascular Sleeve (TMH - Thoracic & Paediatric) (G5S23)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH320","29750.00"
"2495","Radical Nephrectomy (Paediatric) + Bowel Excision (TMH - Thoracic & Paediatric) (G5S24)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH321","29750.00"
"2496","Retroperitoneal Tumor + Bowel Excision (TMH - Thoracic & Paediatric) (G5S25)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH322","29750.00"
"2497","Ivor Lewis (TMH - Thoracic & Paediatric) (G5S26)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH323","29750.00"
"2498","Mediastinal Tumor Excision (TMH - Thoracic & Paediatric) (G5S27)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH324","29750.00"
"2499","Pneumonectomy (TMH - Thoracic & Paediatric) (G5S28)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH325","29750.00"
"2500","Total Esophagectomy (Transhiatal) (TMH - Thoracic & Paediatric) (G5S29)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH326","29750.00"
"2501","Thymectomy (TMH - Thoracic & Paediatric) (G5S30)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH327","29750.00"
"2502","Nephrectomy - Radical + IVC Thrombectomy (TMH - Genitourinary / Gynaecology) (G5S31)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH328","29750.00"
"2503","Laparoscopy (TMH - Genitourinary / Gynaecology) (G5S32)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH329","29750.00"
"2504","Ureteroscopy (TMH - Genitourinary / Gynaecology) (G5S33)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH330","29750.00"
"2505","Cystectomy - Partial (TMH - Genitourinary / Gynaecology) (G5S34)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH331","29750.00"
"2506","Exploration + Ileo/Colostomy (TMH - Genitourinary / Gynaecology) (G5S35)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH332","29750.00"
"2507","Ileal Conduit (Bladder) (TMH - Genitourinary / Gynaecology) (G5S36)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH333","29750.00"
"2508","Transurethral Resection of Prostate (TMH - Genitourinary / Gynaecology) (G5S37)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH334","29750.00"
"2509","Ureter Resection Anastomosis (TMH - Genitourinary / Gynaecology) (G5S38)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH335","29750.00"
"2510","Reimplantation of Ureter(s) (TMH - Genitourinary / Gynaecology) (G5S39)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH336","29750.00"
"2511","Ureterectomy + Bladder Cuff (TMH - Genitourinary / Gynaecology) (G5S40)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH337","29750.00"
"2512","Urethrectomy (TMH - Genitourinary / Gynaecology) (G5S41)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH338","29750.00"
"2513","Ureteroscopic Resection (TMH - Genitourinary / Gynaecology) (G5S42)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH339","29750.00"
"2514","Continent Urinary Diversion (TMH - Genitourinary / Gynaecology) (G5S43)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH340","29750.00"
"2515","Neobladder (TMH - Genitourinary / Gynaecology) (G5S44)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH341","29750.00"
"2516","Nephrectomy - Radical (TMH - Genitourinary / Gynaecology) (G5S45)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH342","29750.00"
"2517","Nephroureterectomy (TMH - Genitourinary / Gynaecology) (G5S46)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH343","29750.00"
"2518","Prostatectomy - Radical (TMH - Genitourinary / Gynaecology) (G5S47)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH344","29750.00"
"2519","Radical Hysterectomy + Pelvic Lymphadenectomy (Wertheim's) (TMH - Genitourinary / Gynaecology) (G5S48)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH345","29750.00"
"2520","Laparoscopic Hysterectomy (TMH - Genitourinary / Gynaecology) (G5S49)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH346","29750.00"
"2521","Reconstruction With Flap (Chest & Abdominal) (TMH - Plastic & Reconstructive) (G5S50)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH347","29750.00"
"2522","Cervical Neuroblastoma Excision (TMH - Head & Neck) (G6S1)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH348","38250.00"
"2523","Combine Craniofacial Resection (TMH - Head & Neck) (G6S2)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH349","38250.00"
"2524","Craniotomy for posterior fossa tumors with navigation (TMH - Head & Neck) (G6S3)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH350","38250.00"
"2525","Craniotomy for supratentorial tumors - without navigation (TMH - Head & Neck) (G6S4)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH351","38250.00"
"2526","Retromastoid Craniotomy (TMH - Head & Neck) (G6S5)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH352","38250.00"
"2527","Skeletal Reconstruction (Head & Neck) (TMH - Head & Neck) (G6S6)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH353","38250.00"
"2528","Trans-sphenoidal surgery (TMH - Head & Neck) (G6S7)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH354","38250.00"
"2529","Abdominal Neuroblastoma Excision (TMH - G.I. Surgery) (G6S8)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH355","38250.00"
"2530","Abdominosacral Resection (TMH - G.I. Surgery) (G6S9)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH356","38250.00"
"2531","Colo-Whipple (TMH - G.I. Surgery) (G6S10)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH357","38250.00"
"2532","Gastrectomy (Radical) + Extended Lymphadenectomy (TMH - G.I. Surgery) (G6S11)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH358","38250.00"
"2533","Hepatectomy Left Extended (TMH - G.I. Surgery) (G6S12)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH359","38250.00"
"2534","Jejunal Transposition (TMH - G.I. Surgery) (G6S13)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH360","38250.00"
"2535","Pancreatectomy - Total (TMH - G.I. Surgery) (G6S14)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH361","38250.00"
"2536","Pancreatectomy - Whipple's Procedure (TMH - G.I. Surgery) (G6S15)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH362","38250.00"
"2537","Pancreaticoduodenctomy (TMH - G.I. Surgery) (G6S16)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH363","38250.00"
"2538","Total Esophagectomy (Trans Thoracic) (TMH - G.I. Surgery) (G6S17)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH364","38250.00"
"2539","Tracheal Resection (TMH - G.I. Surgery) (G6S18)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH365","38250.00"
"2540","Excision of Cholangiocarcinoma + Liver Resection (TMH - G.I. Surgery) (G6S19)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH366","38250.00"
"2541","Laminectomy for intramedullary tumors (TMH - Bone & Soft Tissue) (G6S20)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH367","38250.00"
"2542","Sacral tumors excision (combined approach) (TMH - Bone & Soft Tissue) (G6S21)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH368","38250.00"
"2543","Thoracic Surgery (Combination of two or more) (TMH - Thoracic & Paediatric) (G6S22)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH369","38250.00"
"2544","Thoracoscopic Lobectomy/ Pneumonectomy (TMH - Thoracic & Paediatric) (G6S23)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH370","38250.00"
"2545","Thymectomy with Vascular Surgery/Lung (TMH - Thoracic & Paediatric) (G6S24)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH371","38250.00"
"2546","Thyroidectomy with Tracheal Resection (TMH - Thoracic & Paediatric) (G6S25)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH372","38250.00"
"2547","Mediastinal Neuroblastoma Excision (TMH - Thoracic & Paediatric) (G6S26)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH373","38250.00"
"2548","Excision of Adrenal Tumor + Nephrectomy (TMH - Genitourinary / Gynaecology) (G6S27)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH374","38250.00"
"2549","Exenteration Anterior/Posterior (TMH - Genitourinary / Gynaecology) (G6S29)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH375","38250.00"
"2550","Hemipelvectomy - External (TMH - Genitourinary / Gynaecology) (G6S30)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH376","38250.00"
"2551","Hemipelvectomy - Internal (TMH - Genitourinary / Gynaecology) (G6S31)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH377","38250.00"
"2552","Hepatectomy Right Extended (TMH - Genitourinary / Gynaecology) (G6S32)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH378","38250.00"
"2553","Laparoscopic Exenteration (Anterior) (TMH - Genitourinary / Gynaecology) (G6S33)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH379","38250.00"
"2554","Laparoscopic Exenteration (Posterior) (TMH - Genitourinary / Gynaecology) (G6S34)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH380","38250.00"
"2555","Laparoscopic Exenteration (Total) (TMH - Genitourinary / Gynaecology) (G6S35)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH381","38250.00"
"2556","Laparoscopic Nephrectomy (TMH - Genitourinary / Gynaecology) (G6S36)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH382","38250.00"
"2557","Laparoscopic Radical Hysterectomy (TMH - Genitourinary / Gynaecology) (G6S37)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH383","38250.00"
"2558","Laparoscopic Retroperitoneal Node Dissection (TMH - Genitourinary / Gynaecology) (G6S38)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH384","38250.00"
"2559","Nephrectomy - Partial (TMH - Genitourinary / Gynaecology) (G6S39)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH385","38250.00"
"2560","Pelvic Exenteration Total (TMH - Genitourinary / Gynaecology) (G6S40)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH386","38250.00"
"2561","Pelvic Neuroblastoma Excision (TMH - Genitourinary / Gynaecology) (G6S41)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH387","38250.00"
"2562","Pelvic Posterior Exenteration (TMH - Genitourinary / Gynaecology) (G6S42)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH388","38250.00"
"2563","Radical Cystectomy (TMH - Genitourinary / Gynaecology) (G6S43)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH389","38250.00"
"2564","Retroperitoneal Lymph Node Dissection with Nerve Sparing (TMH - Genitourinary / Gynaecology) (G6S44)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH390","38250.00"
"2565","Retroperitoneal Lymphadenectomy (TMH - Genitourinary / Gynaecology) (G6S45)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH391","38250.00"
