"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"2388","Laryngectomy Near Total (TMH - Head & Neck) (G4S15)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH214","22500.00"
"2389","Laryngectomy - Partial (TMH - Head & Neck) (G4S16)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH215","22500.00"
"2390","Laryngectomy - Total (TMH - Head & Neck) (G4S17)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH216","22500.00"
"2391","Laser fulguration/Excision Trachea (TMH - Head & Neck) (G4S18)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH217","22500.00"
"2392","Mandibulectomy- Hemi./Marginal/Segmental including middle 1/3rd (TMH - Head & Neck) (G4S19)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH218","22500.00"
"2393","Maxillectomy - Median/Partial/Total/Total with exenteration (TMH - Head & Neck) (G4S20)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH219","22500.00"
"2394","Glossectomy Total (TMH - Head & Neck) (G4S21)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH220","22500.00"
"2395","Parotidectomy - Radical/Superficial/Total (TMH - Head & Neck) (G4S22)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH221","22500.00"
"2396","Abdominoperineal Resection (TMH - G.I. Surgery) (G4S23)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH222","22500.00"
"2397","Cholecystectomy Radical (TMH - G.I. Surgery) (G4S24)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH223","22500.00"
"2398","Colectomy Total (TMH - G.I. Surgery) (G4S25)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH224","22500.00"
"2399","Gastrectomy (Bilroth-1)/(Bilroth-2) Distal Radical (TMH - G.I. Surgery) (G4S26)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH225","22500.00"
"2400","Gastrectomy Proximal Radical (TMH - G.I. Surgery) (G4S27)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH226","22500.00"
"2401","Hepatico-Jejunostomy (TMH - G.I. Surgery) (G4S28)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH227","22500.00"
"2402","Rectum Anterior Resection (TMH - G.I. Surgery) (G4S29)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH228","22500.00"
"2403","Colostomy (TMH - G.I. Surgery) (G4S30)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH229","22500.00"
"2404","Colectomy Subtotal (TMH - G.I. Surgery) (G4S31)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH230","22500.00"
"2405","Colo-Rectal Anastomosis (TMH - G.I. Surgery) (G4S32)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH231","22500.00"
"2406","Cysto-Gastrostomy (TMH - G.I. Surgery) (G4S33)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH232","22500.00"
"2407","Duodenum Partial Excision (TMH - G.I. Surgery) (G4S34)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH233","22500.00"
"2408","Gastrectomy - Partial (TMH - G.I. Surgery) (G4S35)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH234","22500.00"
"2409","Hepatectomy - Left Lateral (TMH - G.I. Surgery) (G4S36)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH235","22500.00"
"2410","Hepatic Metastatectomy (TMH - G.I. Surgery) (G4S37)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH236","22500.00"
"2411","Hepatic Wedge Excision (TMH - G.I. Surgery) (G4S38)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH237","22500.00"
"2412","Pancreas Tumor Enucleation (TMH - G.I. Surgery) (G4S39)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH238","22500.00"
"2413","Pancreatectomy - Distal (TMH - G.I. Surgery) (G4S40)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH239","22500.00"
"2414","Pancreatic Fistula Closure (TMH - G.I. Surgery) (G4S41)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH240","22500.00"
"2415","Peustow's Procedure (TMH - G.I. Surgery) (G4S42)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH241","22500.00"
"2416","Re-Exploration (TMH - G.I. Surgery) (G4S43)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH242","22500.00"
"2417","Segmental Hepatecomy (TMH - G.I. Surgery) (G4S44)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH243","22500.00"
"2418","Amputation - Forequarter (TMH - Bone & Soft Tissue) (G4S45)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH244","22500.00"
"2419","Centralization Of Ulna With Arthrodesis (TMH - Bone & Soft Tissue) (G4S46)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH245","22500.00"
"2420","Elbow Replacement (TMH - Bone & Soft Tissue) (G4S47)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH246","22500.00"
"2421","En Bloc Upper Humerus Excision (TMH - Bone & Soft Tissue) (G4S48)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH247","22500.00"
"2422","Hip Replacement (TMH - Bone & Soft Tissue) (G4S49)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH248","22500.00"
"2423","Knee Total Replacement (TMH - Bone & Soft Tissue) (G4S50)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH249","22500.00"
"2424","Paraspinal Tumor Excision (TMH - Bone & Soft Tissue) (G4S51)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH250","22500.00"
"2425","Sacral Chordomas (TMH - Bone & Soft Tissue) (G4S52)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH251","22500.00"
"2426","Segmental Resection Lower Limb + Replacement (TMH - Bone & Soft Tissue) (G4S53)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH252","22500.00"
"2427","Silastic Replacement (TMH - Bone & Soft Tissue) (G4S54)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH253","22500.00"
"2428","Silastic Replacement of Hand (TMH - Bone & Soft Tissue) (G4S55)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH254","22500.00"
"2429","Soft Tissue Wide Excision + Reconstruction (TMH - Bone & Soft Tissue) (G4S56)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH255","22500.00"
"2430","Tikhoff Linberg (TMH - Bone & Soft Tissue) (G4S57)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH256","22500.00"
"2431","Internal Fixation of Fractures (TMH - Bone & Soft Tissue) (G4S58)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH257","22500.00"
"2432","Radius Lower End Excision + Wrist Fusion (TMH - Bone & Soft Tissue) (G4S59)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH258","22500.00"
"2433","Shoulder/Elbow Arthrodesis (TMH - Bone & Soft Tissue) (G4S60)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH259","22500.00"
"2434","Hip Arthrodesis (TMH - Bone & Soft Tissue) (G4S61)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH260","22500.00"
"2435","Ilizarov Procedure (TMH - Bone & Soft Tissue) (G4S62)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH261","22500.00"
"2436","Ankle Arthrodesis (TMH - Bone & Soft Tissue) (G4S63)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH262","22500.00"
"2437","Curettage + Cement / Bone Graft (TMH - Bone & Soft Tissue) (G4S64)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH263","22500.00"
"2438","Hip Disarticulation (TMH - Bone & Soft Tissue) (G4S65)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH264","22500.00"
"2439","Spinal Decompression (TMH - Bone & Soft Tissue) (G4S66)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH265","22500.00"
"2440","B.P. Fistula Repair (TMH - Thoracic & Paediatric) (G4S67)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH266","22500.00"
"2441","Bronchial Sleeve Resection (TMH - Thoracic & Paediatric) (G4S68)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH267","22500.00"
"2442","Chest Wall Excision With Any Lung Operation (TMH - Thoracic & Paediatric) (G4S69)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH268","22500.00"
"2443","Chest Wall Excision With Reconstruction (TMH - Thoracic & Paediatric) (G4S70)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH269","22500.00"
"2444","Coloplasty (TMH - Thoracic & Paediatric) (G4S71)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH270","22500.00"
"2445","Esophagus R.A. (TMH - Thoracic & Paediatric) (G4S72)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH271","22500.00"
"2446","Hemipelvectomy (Paediatric) (TMH - Thoracic & Paediatric) (G4S73)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH272","22500.00"
"2447","Lobectomy/Bi-lobectomy (Pulmonary) (TMH - Thoracic & Paediatric) (G4S74)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH273","22500.00"
"2448","Metastatectomy (Both Lungs) (TMH - Thoracic & Paediatric) (G4S75)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH274","22500.00"
"2449","Thoracoscopic Pleurectomy (TMH - Thoracic & Paediatric) (G4S76)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH275","22500.00"
"2450","Orbital Exenteration (Paediatric) (TMH - Thoracic & Paediatric) (G4S77)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH276","22500.00"
"2451","Radical Nephrectomy (Paediatric) (TMH - Thoracic & Paediatric) (G4S78)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH277","22500.00"
"2452","Thoracoscopic Excision (TMH - Thoracic & Paediatric) (G4S79)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH278","22500.00"
"2453","Tracheal Stent (TMH - Thoracic & Paediatric) (G4S80)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH279","22500.00"
"2454","High Orchidectomy + Scrotectomy (TMH - Genitourinary / Gynaecology) (G4S81)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH280","22500.00"
"2455","Urethrotomy Visual Internal (TMH - Genitourinary / Gynaecology) (G4S82)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH281","22500.00"
"2456","Bladder Tumor Trans Urethral Resection (TMH - Genitourinary / Gynaecology) (G4S83)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH282","22500.00"
"2457","Colostomy + Urinary Diversion (TMH - Genitourinary / Gynaecology) (G4S84)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH283","22500.00"
"2458","TAH+ BSO + Omentectomy (TMH - Genitourinary / Gynaecology) (G4S85)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH284","22500.00"
"2459","Excision of Undescended Testis Tumor (TMH - Genitourinary / Gynaecology) (G4S86)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH285","22500.00"
"2460","Vulvectomy - Radical (TMH - Genitourinary / Gynaecology) (G4S87)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH286","22500.00"
"2461","Vulvectomy - Total (TMH - Genitourinary / Gynaecology) (G4S88)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH287","22500.00"
"2462","Microvascular Reconstruction (Extremity) (TMH - Plastic & Reconstructive) (G4S89)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH288","22500.00"
"2463","Penile Reconstruction (TMH - Plastic & Reconstructive) (G4S90)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH289","22500.00"
"2464","Reconstruction With Double Flaps (Head and Neck) (TMH - Plastic & Reconstructive) (G4S91)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH290","22500.00"
"2465","Reconstruction With Interpolation - Composite Flap (TMH - Plastic & Reconstructive) (G4S92)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH291","22500.00"
"2466","Skeletal Reconstruction (Extremity) (TMH - Plastic & Reconstructive) (G4S93)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH292","22500.00"
"2467","Bilateral Mastectomy (TMH - Breast) (G4S94)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH293","22500.00"
"2468","Axillary Dissection Alone (TMH - Breast) (G4S95)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH294","22500.00"
"2469","Breast Lumpectomy + Axilla Dissection (TMH - Breast) (G4S96)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH295","22500.00"
"2470","Simple/Radical/Modified Radical Mastectomy (TMH - Breast) (G4S97)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH296","22500.00"
"2471","Radical/Simple Mastectomy (TMH - Breast) (G4S98)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH297","22500.00"
"2472","Anterior Craniofacial Excision (TMH - Head & Neck) (G5S1)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH298","31500.00"
"2473","Excision of Carotid Body Tumour (TMH - Head & Neck) (G5S2)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH299","31500.00"
"2474","Excision of Transnasal Angiofibroma (TMH - Head & Neck) (G5S3)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH300","31500.00"
"2475","Laryngopharyngectomy Total with Gastric Pull Up (TMH - Head & Neck) (G5S4)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH301","31500.00"
"2476","Temporal Bone Resection (TMH - Head & Neck) (G5S5)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH302","31500.00"
"2477","Excision of Clivus Tumour (Skull Base + Reconstruction) (TMH - Head & Neck) (G5S6)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH303","31500.00"
"2478","Infratemporal fossa clearance (TMH - Head & Neck) (G5S7)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH304","31500.00"
"2479","Colon (Total Proctocolectomy) (TMH - G.I. Surgery) (G5S8)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH305","31500.00"
"2480","Common Bile Duct Excision (TMH - G.I. Surgery) (G5S9)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH306","31500.00"
"2481","Excision Cholangiocarcinoma (TMH - G.I. Surgery) (G5S10)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH307","31500.00"
"2482","Gastrectomy -Total (TMH - G.I. Surgery) (G5S11)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH308","31500.00"
"2483","Hepatectomy -Right (TMH - G.I. Surgery) (G5S12)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH309","31500.00"
"2484","Multi Organ Excision (TMH - G.I. Surgery) (G5S13)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH310","31500.00"
"2485","Pancreatectomy -Subtotal (TMH - G.I. Surgery) (G5S14)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH311","31500.00"
"2486","Rectum Post Exenteration (TMH - G.I. Surgery) (G5S15)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH312","31500.00"
"2487","Retroperitoneal Sarcoma (TMH - G.I. Surgery) (G5S16)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH313","31500.00"
"2488","Knee Arthrodesis with Turnoplasty/Allograft  (TMH - Bone & Soft Tissue) (G5S17)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH314","31500.00"
"2489","Spinal Decompression + Reconstruction/Instrumentation  (TMH - Bone & Soft Tissue) (G5S18)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH315","31500.00"
"2490","Revision of Shoulder/Knee Replacement (TMH - Bone & Soft Tissue) (G5S19)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH316","31500.00"
"2491","En Bloc Excision + Reconstruction (TMH - Bone & Soft Tissue) (G5S20)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH317","31500.00"
"2492","Rotationplasty (TMH - Bone & Soft Tissue) (G5S21)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH318","31500.00"
"2493","Sacral Tumors (TMH - Bone & Soft Tissue) (G5S22)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH319","31500.00"
"2494","Bronchial + Vascular Sleeve (TMH - Thoracic & Paediatric) (G5S23)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH320","31500.00"
"2495","Radical Nephrectomy (Paediatric) + Bowel Excision (TMH - Thoracic & Paediatric) (G5S24)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH321","31500.00"
"2496","Retroperitoneal Tumor + Bowel Excision (TMH - Thoracic & Paediatric) (G5S25)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH322","31500.00"
"2497","Ivor Lewis (TMH - Thoracic & Paediatric) (G5S26)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH323","31500.00"
"2498","Mediastinal Tumor Excision (TMH - Thoracic & Paediatric) (G5S27)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH324","31500.00"
"2499","Pneumonectomy (TMH - Thoracic & Paediatric) (G5S28)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH325","31500.00"
"2500","Total Esophagectomy (Transhiatal) (TMH - Thoracic & Paediatric) (G5S29)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH326","31500.00"
"2501","Thymectomy (TMH - Thoracic & Paediatric) (G5S30)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH327","31500.00"
"2502","Nephrectomy - Radical + IVC Thrombectomy (TMH - Genitourinary / Gynaecology) (G5S31)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH328","31500.00"
"2503","Laparoscopy (TMH - Genitourinary / Gynaecology) (G5S32)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH329","31500.00"
"2504","Ureteroscopy (TMH - Genitourinary / Gynaecology) (G5S33)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH330","31500.00"
"2505","Cystectomy - Partial (TMH - Genitourinary / Gynaecology) (G5S34)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH331","31500.00"
"2506","Exploration + Ileo/Colostomy (TMH - Genitourinary / Gynaecology) (G5S35)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH332","31500.00"
"2507","Ileal Conduit (Bladder) (TMH - Genitourinary / Gynaecology) (G5S36)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH333","31500.00"
"2508","Transurethral Resection of Prostate (TMH - Genitourinary / Gynaecology) (G5S37)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH334","31500.00"
"2509","Ureter Resection Anastomosis (TMH - Genitourinary / Gynaecology) (G5S38)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH335","31500.00"
"2510","Reimplantation of Ureter(s) (TMH - Genitourinary / Gynaecology) (G5S39)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH336","31500.00"
"2511","Ureterectomy + Bladder Cuff (TMH - Genitourinary / Gynaecology) (G5S40)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH337","31500.00"
"2512","Urethrectomy (TMH - Genitourinary / Gynaecology) (G5S41)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH338","31500.00"
"2513","Ureteroscopic Resection (TMH - Genitourinary / Gynaecology) (G5S42)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH339","31500.00"
"2514","Continent Urinary Diversion (TMH - Genitourinary / Gynaecology) (G5S43)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH340","31500.00"
"2515","Neobladder (TMH - Genitourinary / Gynaecology) (G5S44)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH341","31500.00"
"2516","Nephrectomy - Radical (TMH - Genitourinary / Gynaecology) (G5S45)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH342","31500.00"
"2517","Nephroureterectomy (TMH - Genitourinary / Gynaecology) (G5S46)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH343","31500.00"
"2518","Prostatectomy - Radical (TMH - Genitourinary / Gynaecology) (G5S47)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH344","31500.00"
"2519","Radical Hysterectomy + Pelvic Lymphadenectomy (Wertheim's) (TMH - Genitourinary / Gynaecology) (G5S48)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH345","31500.00"
"2520","Laparoscopic Hysterectomy (TMH - Genitourinary / Gynaecology) (G5S49)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH346","31500.00"
"2521","Reconstruction With Flap (Chest & Abdominal) (TMH - Plastic & Reconstructive) (G5S50)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH347","31500.00"
"2522","Cervical Neuroblastoma Excision (TMH - Head & Neck) (G6S1)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH348","40500.00"
"2523","Combine Craniofacial Resection (TMH - Head & Neck) (G6S2)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH349","40500.00"
"2524","Craniotomy for posterior fossa tumors with navigation (TMH - Head & Neck) (G6S3)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH350","40500.00"
"2525","Craniotomy for supratentorial tumors - without navigation (TMH - Head & Neck) (G6S4)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH351","40500.00"
"2526","Retromastoid Craniotomy (TMH - Head & Neck) (G6S5)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH352","40500.00"
"2527","Skeletal Reconstruction (Head & Neck) (TMH - Head & Neck) (G6S6)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH353","40500.00"
"2528","Trans-sphenoidal surgery (TMH - Head & Neck) (G6S7)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH354","40500.00"
