"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"210","Anti measles antibody titre (with serum antibody titre)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB207","1200.00"
"211","Viral culture","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB208","600.00"
"212","Antibody titre (Herpes simplex, cytomegalovirus, flavivirus, zoster varicella virus)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB209","2100.00"
"213","Oligoclonal bands (OCBs)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB210","2250.00"
"214","Myelin basic protein (MBP)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB211","3500.00"
"215","Cryptococcal antigen","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB212","1500.00"
"216","D Xylose test","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB213","1100.00"
"217","Faecal / Faecal fat test/ faecal chymotrypsin/ faecal elastase","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB214","1000.00"
"218","H pylori serology for Coeliac disease /Celiac disease","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB215","1200.00"
"219","HBV genotyping","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB216","2875.00"
"220","HCV genotyping","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB217","5606.00"
"221","Urinary Vanillylmandelic Acid (VMA)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB218","2185.00"
"222","Urinary metanephrine/Normetanephrine","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB219","2900.00"
"223","Urinary free catecholamine","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB220","2500.00"
"224","Serum aldosterone","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB221","1800.00"
"225","24 Hr urinary aldosterone","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB222","1500.00"
"226","Plasma renin activity","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB223","1600.00"
"227","Serum aldosterone/renin ratio","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB224","1500.00"
"228","Osmolality urine","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB225","450.00"
"229","Osmolality serum","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB226","450.00"
"230","Urinary sodium","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB227","150.00"
"231","Urinary Chloride","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB228","150.00"
"232","Urinary potassium","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB229","150.00"
"233","Urinary calcium","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB230","150.00"
"234","Thyroid binding globulin","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB231","1100.00"
"235","24-hour urinary free cortisol","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB232","750.00"
"236","Islet cell antibody","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB233","1200.00"
"237","Glutamic Acid Decarboxylase Autoantibodies test (GAD antibodies)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB234","2000.00"
"238","Insulin associated antibody","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB235","980.00"
"239","Insulin-like growth factor-1 (IGF-1)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB236","2200.00"
"240","Insulin-like growth factor binding protein 3 (IGF- BP3)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB237","2300.00"
"241","Sex hormone binding globulin","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB238","1540.00"
"242","Estradiol (E2)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB239","400.00"
"243","Thyroglobulin antibody","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB240","700.00"
"244","Kappa Lambda Light Chains, Free, Serum/ Serum free light chains (SFLC)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB241","4025.00"
"245","Serum IgE Level","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB242","380.00"
"246","N-terminal pro BNP (NT-pro BNP / Brain natriuretic peptide (BNP)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB243","2070.00"
"247","HCV RNA Quantitative","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB244","1845.00"
"248","Tacrolimus Level","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB245","2645.00"
"249","Protein Creatinine Ratio (PCR), Urine / Albumin Creatinine Ratio (ACR), Urine","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB246","152.00"
"250","HLA B27 (PCR)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB247","575.00"
"251","Procalcitonin","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB248","2070.00"
"252","TORCH Test","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB249","1288.00"
"253","Anti -Smooth Muscle Antibody Test (ASMA)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB250","1460.00"
"254","C ANCA-IFA","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB251","1500.00"
"255","P ANCA-IFA","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB252","1500.00"
"256","Angiotensin converting enzyme (ACE)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB253","1000.00"
"257","Extractable Nuclear Antigens (ENA) - Quantitative","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB254","4600.00"
"258","Chromogranin A","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB255","5000.00"
"259","Faecal calprotectin","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB256","2730.00"
"260","C3-COMPLEMENT","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB257","650.00"
"261","C4-COMPLEMENT","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB258","650.00"
"262","H1N1 (RT-PCR)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB259","1084.00"
"263","Anti HEV IgM","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB260","1000.00"
"264","Anti HAV IgM","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB261","750.00"
"265","HBsAg Quantitative","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB262","650.00"
"266","Typhidot IgM","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB263","400.00"
"267","Hepatitis B Core Antibody (HBcAb) Level (Hepatitis B Core IgM Antibody)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB264","480.00"
"268","Hepatitis B surface antibody (anti HBs)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB265","650.00"
"269","Free Triiodothyronine (FT3)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB266","125.00"
"270","Free Thyroxine (FT4)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB267","125.00"
"271","Widal Test","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB268","70.00"
"272","Dengue NS1 Ag","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB269","400.00"
"273","Dengue IgM and Ig G","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB270","800.00"
"274","Interleukin 6 (IL 6)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB271","1600.00"
"275","Covid Antibody Test","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB272","700.00"
"276","Cryoglobulins","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB273","1000.00"
"277","Cytogenetics","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB274","5000.00"
"278","Plasma Free Normetanephrine","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB275","2300.00"
"279","Plasma Metanephrines","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB276","2300.00"
"280","PLA2 receptor antibody quantitative","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB277","4200.00"
"281","Allergic Bronchopulmonary Aspergillosis (ABPA) Panel","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB278","2900.00"
"282","Allergy Food Screening Panel","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB279","6000.00"
"283","AMA (Anti Mitochondrial Antibody)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB280","1000.00"
"284","AMH (Anti- Mullerian Hormone)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB281","1000.00"
"285","ANA BLOT","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB282","3000.00"
"286","ANA Profile","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB283","3000.00"
"287","Anti GBM (Glomerular Basement Membrane) Antibody","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB284","1500.00"
"288","Anti LKM (Liver Kidney Microsome) Ab","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB285","1500.00"
"289","Anti Parietal Cell Antibodies","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB286","2000.00"
"290","Anti Intrinsic Factor Antibodies","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB287","2000.00"
"291","ASO Titre /ASLO Titre","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB288","540.00"
"292","Aspergillus Fumigatus Specific IgE","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB289","1550.00"
"293","Autoimmune Encephalitis Panel","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB290","17000.00"
"294","Autoimmune Hepatitis Profile","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB291","2960.00"
"295","Beta-D-Glucan Assay","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB292","15000.00"
"296","C1 Esterase inhibitor (Quantitative )","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB293","2400.00"
"297","CMV Quantitative (Viral load) Test","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB294","2300.00"
"298","Double Marker (Beta-hCG,PAPP-A)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB295","2000.00"
"299","Quadruple test (AFP,HCG,UE3,Inhibin A)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB296","2400.00"
"300","HBeAb (Hepatitis B envelope Antibody)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB297","360.00"
"301","HBeAg (Hepatitis B envelope Antigen)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB298","360.00"
"302","HIAA 24 Hours Urinary","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB299","2300.00"
"303","HIV Viral Load by PCR","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB300","5000.00"
"304","HSV 1 & 2 IgG","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB301","820.00"
"305","Hypersensitive Pneumonitis Panel","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB302","7200.00"
"306","IgG4","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB303","2000.00"
"307","Inhibin A","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB304","900.00"
"308","Inhibin B","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB305","1900.00"
"309","Scrub Typhus IgM","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB306","1600.00"
"310","Interferon Gamma Release Assay (IGRA)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB307","3000.00"
"311","KOH Mount","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB308","150.00"
"312","Serum AMA M2 (IFA Method)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB309","2000.00"
"313","Serum Gastrin","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB310","1200.00"
"314","Serum Haptoglobin Levels","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB311","1000.00"
"315","Skin Prick Test for Allergy","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB312","1800.00"
"316","Myositis Profile (Up to 16 Antigens)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB313","8000.00"
"317","Paraneoplastic Panel","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB314","10000.00"
"318","TSH Receptor Antibody","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB315","1200.00"
"319","Anti-Nuclear Antibodies - IFA","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB316","1600.00"
"320","Autoimmune Liver Diseases Profile","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB317","5000.00"
"321","Citrate Urine 24 Hour","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB318","1150.00"
"322","Comprehensive Allergy Panel","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB319","7000.00"
"323","Comprehensive Myeloma Protein Panel","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB320","7000.00"
"324","DCP (DES Gamma-Carboxy- Prothrombin)","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB321","3350.00"
"325","Desmoglein (DSG) 1 And 3 Antibody","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB322","5400.00"
"326","Galactomannan","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB323","3110.00"
"327","SCL 70 Antibody","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB324","1680.00"
"328","Serum Chromogranin A","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB325","3800.00"
"329","SSA- Antibody Ro Serum Test","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB326","1450.00"
"330","SSB- Antibody La Serum Test","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB327","1450.00"
"331","Stool for Clostridium difficile Toxin","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB328","2840.00"
"332","TPHA","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB329","400.00"
"333","UGT1A1 Gene Analysis","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB330","6000.00"
"334","Urine For Myoglobin","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB331","550.00"
"335","Leptospira Ig M","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB332","1000.00"
"336","Chikungunya Ig M","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB333","1000.00"
"337","Weil Felix Agglutination Test","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB334","500.00"
"338","Continuous Glucose Monitoring for 2 Weeks","Laboratory Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","LB335","4000.00"
"339","2D echocardiography","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI001","1475.00"
"340","Fetal Echo","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI002","1600.00"
"341","2D Transoesophageal Echocardiography (TEE)","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI003","1650.00"
"342","3D Transoesophageal Echocardiography (TEE)","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI004","1650.00"
"343","Stress Echo- exercise","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI005","2400.00"
"344","Stress Echo- pharmacological / D Stress Echo","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI006","3000.00"
"345","Stress Myocardial Perfusion Imaging (MPI)- exercise","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI007","9200.00"
"346","Stress Myocardial Perfusion Imaging (MPI) - pharmacological","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI008","9200.00"
"347","CT Coronary Angiography including Calcium Score Test","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI009","9200.00"
"348","Cardiac CT scan","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI010","6500.00"
"349","MRI Cardiac","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI011","8000.00"
"350","Stress Cardiac MRI","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI012","9200.00"
"351","Cardiac PET","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI013","9200.00"
"352","USG Transvaginal sonography (TVS for Follicular monitoring /aspiration) /TVS for follicular monitoring/pelvic pathology/ET measurement","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI014","1000.00"
"353","Growth scan (including BPP, AFI, Doppler)","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI015","2000.00"
"354","1st trimester scan-dating scan/NT scan/Early pregnancy scan","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI016","700.00"
"355","USG Colour Doppler Pregnancy / Fetal Doppler/Umbilical Doppler/Uterine Vessel Doppler","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI017","1675.00"
"356","Biophysical score / Biophysical profile test (BPP test)","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI018","1500.00"
"357","USG Obstetrics for Anomalies scan","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI019","2000.00"
"358","USG Whole Abdomen Including Pelvis and post Void urine","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI020","800.00"
"359","Pelvic USG (gynae, infertility, prostate , KUB with post- void residual (PVR) etc ).","Radiological Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","RI021","500.00"
