"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"239","Insulin-like growth factor-1 (IGF-1)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB236","1760.00"
"240","Insulin-like growth factor binding protein 3 (IGF- BP3)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB237","1840.00"
"241","Sex hormone binding globulin","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB238","1232.00"
"242","Estradiol (E2)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB239","320.00"
"243","Thyroglobulin antibody","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB240","560.00"
"244","Kappa Lambda Light Chains, Free, Serum/ Serum free light chains (SFLC)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB241","3220.00"
"245","Serum IgE Level","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB242","304.00"
"246","N-terminal pro BNP (NT-pro BNP / Brain natriuretic peptide (BNP)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB243","1656.00"
"247","HCV RNA Quantitative","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB244","1476.00"
"248","Tacrolimus Level","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB245","2116.00"
"249","Protein Creatinine Ratio (PCR), Urine / Albumin Creatinine Ratio (ACR), Urine","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB246","122.00"
"250","HLA B27 (PCR)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB247","460.00"
"251","Procalcitonin","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB248","1656.00"
"252","TORCH Test","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB249","1030.00"
"253","Anti -Smooth Muscle Antibody Test (ASMA)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB250","1168.00"
"254","C ANCA-IFA","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB251","1200.00"
"255","P ANCA-IFA","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB252","1200.00"
"256","Angiotensin converting enzyme (ACE)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB253","800.00"
"257","Extractable Nuclear Antigens (ENA) - Quantitative","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB254","3680.00"
"258","Chromogranin A","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB255","4000.00"
"259","Faecal calprotectin","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB256","2184.00"
"260","C3-COMPLEMENT","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB257","520.00"
"261","C4-COMPLEMENT","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB258","520.00"
"262","H1N1 (RT-PCR)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB259","867.00"
"263","Anti HEV IgM","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB260","800.00"
"264","Anti HAV IgM","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB261","600.00"
"265","HBsAg Quantitative","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB262","520.00"
"266","Typhidot IgM","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB263","320.00"
"267","Hepatitis B Core Antibody (HBcAb) Level (Hepatitis B Core IgM Antibody)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB264","384.00"
"268","Hepatitis B surface antibody (anti HBs)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB265","520.00"
"269","Free Triiodothyronine (FT3)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB266","100.00"
"270","Free Thyroxine (FT4)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB267","100.00"
"271","Widal Test","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB268","56.00"
"272","Dengue NS1 Ag","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB269","320.00"
"273","Dengue IgM and Ig G","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB270","640.00"
"274","Interleukin 6 (IL 6)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB271","1280.00"
"275","Covid Antibody Test","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB272","560.00"
"276","Cryoglobulins","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB273","800.00"
"277","Cytogenetics","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB274","4000.00"
"278","Plasma Free Normetanephrine","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB275","1840.00"
"279","Plasma Metanephrines","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB276","1840.00"
"280","PLA2 receptor antibody quantitative","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB277","3360.00"
"281","Allergic Bronchopulmonary Aspergillosis (ABPA) Panel","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB278","2320.00"
"282","Allergy Food Screening Panel","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB279","4800.00"
"283","AMA (Anti Mitochondrial Antibody)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB280","800.00"
"284","AMH (Anti- Mullerian Hormone)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB281","800.00"
"285","ANA BLOT","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB282","2400.00"
"286","ANA Profile","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB283","2400.00"
"287","Anti GBM (Glomerular Basement Membrane) Antibody","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB284","1200.00"
"288","Anti LKM (Liver Kidney Microsome) Ab","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB285","1200.00"
"289","Anti Parietal Cell Antibodies","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB286","1600.00"
"290","Anti Intrinsic Factor Antibodies","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB287","1600.00"
"291","ASO Titre /ASLO Titre","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB288","432.00"
"292","Aspergillus Fumigatus Specific IgE","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB289","1240.00"
"293","Autoimmune Encephalitis Panel","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB290","13600.00"
"294","Autoimmune Hepatitis Profile","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB291","2368.00"
"295","Beta-D-Glucan Assay","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB292","12000.00"
"296","C1 Esterase inhibitor (Quantitative )","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB293","1920.00"
"297","CMV Quantitative (Viral load) Test","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB294","1840.00"
"298","Double Marker (Beta-hCG,PAPP-A)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB295","1600.00"
"299","Quadruple test (AFP,HCG,UE3,Inhibin A)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB296","1920.00"
"300","HBeAb (Hepatitis B envelope Antibody)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB297","288.00"
"301","HBeAg (Hepatitis B envelope Antigen)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB298","288.00"
"302","HIAA 24 Hours Urinary","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB299","1840.00"
"303","HIV Viral Load by PCR","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB300","4000.00"
"304","HSV 1 & 2 IgG","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB301","656.00"
"305","Hypersensitive Pneumonitis Panel","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB302","5760.00"
"306","IgG4","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB303","1600.00"
"307","Inhibin A","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB304","720.00"
"308","Inhibin B","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB305","1520.00"
"309","Scrub Typhus IgM","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB306","1280.00"
"310","Interferon Gamma Release Assay (IGRA)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB307","2400.00"
"311","KOH Mount","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB308","120.00"
"312","Serum AMA M2 (IFA Method)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB309","1600.00"
"313","Serum Gastrin","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB310","960.00"
"314","Serum Haptoglobin Levels","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB311","800.00"
"315","Skin Prick Test for Allergy","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB312","1440.00"
"316","Myositis Profile (Up to 16 Antigens)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB313","6400.00"
"317","Paraneoplastic Panel","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB314","8000.00"
"318","TSH Receptor Antibody","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB315","960.00"
"319","Anti-Nuclear Antibodies - IFA","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB316","1280.00"
"320","Autoimmune Liver Diseases Profile","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB317","4000.00"
"321","Citrate Urine 24 Hour","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB318","920.00"
"322","Comprehensive Allergy Panel","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB319","5600.00"
"323","Comprehensive Myeloma Protein Panel","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB320","5600.00"
"324","DCP (DES Gamma-Carboxy- Prothrombin)","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB321","2680.00"
"325","Desmoglein (DSG) 1 And 3 Antibody","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB322","4320.00"
"326","Galactomannan","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB323","2488.00"
"327","SCL 70 Antibody","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB324","1344.00"
"328","Serum Chromogranin A","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB325","3040.00"
"329","SSA- Antibody Ro Serum Test","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB326","1160.00"
"330","SSB- Antibody La Serum Test","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB327","1160.00"
"331","Stool for Clostridium difficile Toxin","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB328","2272.00"
"332","TPHA","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB329","320.00"
"333","UGT1A1 Gene Analysis","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB330","4800.00"
"334","Urine For Myoglobin","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB331","440.00"
"335","Leptospira Ig M","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB332","800.00"
"336","Chikungunya Ig M","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB333","800.00"
"337","Weil Felix Agglutination Test","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB334","400.00"
"338","Continuous Glucose Monitoring for 2 Weeks","Laboratory Investigation","TIER III","NABH","PRIVATE WARD","LB335","3200.00"
"339","2D echocardiography","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI001","1180.00"
"340","Fetal Echo","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI002","1280.00"
"341","2D Transoesophageal Echocardiography (TEE)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI003","1320.00"
"342","3D Transoesophageal Echocardiography (TEE)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI004","1320.00"
"343","Stress Echo- exercise","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI005","1920.00"
"344","Stress Echo- pharmacological / D Stress Echo","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI006","2400.00"
"345","Stress Myocardial Perfusion Imaging (MPI)- exercise","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI007","7360.00"
"346","Stress Myocardial Perfusion Imaging (MPI) - pharmacological","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI008","7360.00"
"347","CT Coronary Angiography including Calcium Score Test","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI009","7360.00"
"348","Cardiac CT scan","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI010","5200.00"
"349","MRI Cardiac","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI011","6400.00"
"350","Stress Cardiac MRI","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI012","7360.00"
"351","Cardiac PET","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI013","7360.00"
"352","USG Transvaginal sonography (TVS for Follicular monitoring /aspiration) /TVS for follicular monitoring/pelvic pathology/ET measurement","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI014","800.00"
"353","Growth scan (including BPP, AFI, Doppler)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI015","1600.00"
"354","1st trimester scan-dating scan/NT scan/Early pregnancy scan","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI016","560.00"
"355","USG Colour Doppler Pregnancy / Fetal Doppler/Umbilical Doppler/Uterine Vessel Doppler","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI017","1340.00"
"356","Biophysical score / Biophysical profile test (BPP test)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI018","1200.00"
"357","USG Obstetrics for Anomalies scan","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI019","1600.00"
"358","USG Whole Abdomen Including Pelvis and post Void urine","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI020","640.00"
"359","Pelvic USG (gynae, infertility, prostate , KUB with post- void residual (PVR) etc ).","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI021","400.00"
"360","USG Small parts (scrotum, thyroid, parathyroid etc)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI022","616.00"
"361","USG Large Parts (Joints/Chest,...etc)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI023","640.00"
"362","USG Neonatal spine","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI024","800.00"
"363","USG Breast including relevant Lymph nodes- Bilateral/Unilateral","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI025","640.00"
"364","USG Hysterosalpingography (HSG)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI026","1920.00"
"365","Fibroscan Liver","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI027","920.00"
"366","Carotid Doppler Bilateral","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI028","800.00"
"367","Arterial Colour Doppler Bilateral","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI029","800.00"
"368","Venous Colour Doppler Bilateral","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI030","800.00"
"369","Colour Doppler, renal arteries/any other organ","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI031","800.00"
"370","X Ray Abdomen AP Supine or Erect (One film)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI032","200.00"
"371","X Ray Abdomen Lateral view (one film)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI033","168.00"
"372","X Ray Chest PA /AP/ Oblique view (one film)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI034","184.00"
"373","X Ray Chest Lateral (one film)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI035","184.00"
"374","X Ray Mastoids: Towne view, oblique views (3 films)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI036","400.00"
"375","X Ray Extremities (Hand/Leg/Feet/Finger/Toe) bones & Joints (Hip/ Knee/Ankle / shoulder/ Wrist / fingers/Toes, etc) AP & Lateral views (standing or weight bearing)(Two films)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI037","304.00"
"376","X Ray Pelvis AP (one film)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI038","160.00"
"377","X Ray Temporomandibular (TM) Joints (one film)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI039","200.00"
"378","X Ray Abdomen & Pelvis for KUB","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI040","188.00"
"379","X Ray Skull AP & Lateral (2 films)/ Extra oral radiographs - All skull views, TMJ, Lateral oblique [Dental]","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI041","320.00"
"380","X Ray Spine AP & Lateral (2 films)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI042","320.00"
"381","X Ray Paranasal sinuses (PNS) view (1 film)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI043","160.00"
"382","Barium Swallow","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI044","960.00"
"383","Barium Upper GI study","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI045","1200.00"
"384","Barium Upper GI study (Double contrast)","Radiological Investigation","TIER III","NABH","PRIVATE WARD","RI046","1600.00"
