"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"1372","Inguinal Hernia Herniorrhaphy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG024","25526.00"
"1373","Inguinal Hernia - Hernioplasty excluding the cost of mesh and tacker","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG025","31238.00"
"1374","Femoral Hernia Repair - excluding the cost of mesh and tacker","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG026","31238.00"
"1375","Rare Hernias Repair (Spigelian, Obturator, Lumbar, Sciatic) - excluding the cost of mesh and tacker","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG027","38378.00"
"1376","Splenectomy - For Trauma","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG028","47303.00"
"1377","Splenectomy - For Hypersplenism","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG029","56228.00"
"1378","Splenorenal Anastomosis","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG030","47303.00"
"1379","Portocaval Anastomosis","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG031","56228.00"
"1380","Direct Operation on Oesophagus for Portal Hypertension","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG032","47303.00"
"1381","Mesentericocaval Anastomosis","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG033","38378.00"
"1382","Warren Shunt (Distal Splenorenal Shunt)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG034","47303.00"
"1383","Pancreaticoduodenectomy (Whipple's procedure)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG035","47303.00"
"1384","Cystojejunostomy or Cystogastrostomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG036","38378.00"
"1385","Cholecystectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG037","31238.00"
"1386","Cholecystectomy & Exploration of CBD","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG038","32398.00"
"1387","Repair of Common Bile Duct (CBD)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG039","38378.00"
"1388","Cholecystostomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG040","23562.00"
"1389","Operation for Hydatid Cyst of Liver","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG041","26507.00"
"1390","Hepatic Resections (Lobectomy /Hepatectomy)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG042","32398.00"
"1391","Operation on Adrenal Glands - Bilateral","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG043","56228.00"
"1392","Operation on Adrenal Glands - Unilateral","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG044","38378.00"
"1393","Appendicectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG045","18653.00"
"1394","Appendicular Abscess - Drainage","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG046","31238.00"
"1395","Mesenteric Cyst- Excision","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG047","31238.00"
"1396","Diagnostic Peritonioscopy/Laparoscopy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG048","17850.00"
"1397","Jejunostomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG049","31238.00"
"1398","Ileostomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG050","31238.00"
"1399","Resection & Anastomosis of Small Intestine","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG051","46633.00"
"1400","Duodenal Diverticulum","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG052","47303.00"
"1401","Operation for Intestinal Obstruction including resection , anastomosis, Adhesiolysis","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG053","47303.00"
"1402","Operation for Intestinal perforation including resection, anastomosis , Adhesiolysis","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG054","47303.00"
"1403","Operations for Benign Tumours of Small Intestine","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG055","47303.00"
"1404","Excision of Small Intestine Fistula","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG056","44179.00"
"1405","Operations for GI Bleed","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG057","47303.00"
"1406","Operations for Haemorrhage of Small Intestines","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG058","47303.00"
"1407","Operations of the Duplication of the Intestines - including Exploratory Laparotomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG059","40252.00"
"1408","Operations for Recurrent Intestinal Obstruction (Noble Plication & Other Operations for Adhesions)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG060","47303.00"
"1409","Ileosigmoidostomy and related resection","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG061","47303.00"
"1410","Ileotransverse Colostomy and related resection","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG062","47303.00"
"1411","Caecostomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG063","31238.00"
"1412","Loop Colostomy Transverse Sigmoid","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG064","38378.00"
"1413","Terminal Colostomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG065","29453.00"
"1414","Closure of Colostomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG066","29453.00"
"1415","Right Hemicolectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG067","31416.00"
"1416","Left Hemicolectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG068","31416.00"
"1417","Total Colectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG069","39270.00"
"1418","Operations for Volvulus of Large Bowel","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG070","47303.00"
"1419","Operations for Sigmoid Diverticulitis","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG071","38378.00"
"1420","Fissure in Ano with Internal sphincterotomy with fissurectomy.","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG072","31238.00"
"1421","Fissure in Ano - Fissurectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG073","24544.00"
"1422","Rectal Polyp-Excision","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG074","13450.00"
"1423","Fistula in Ano - High Fistulectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG075","31238.00"
"1424","Fistula in Ano - Low Fistulectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG076","22580.00"
"1425","Prolapse Rectum - Thiersch Wiring","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG077","24544.00"
"1426","Prolapse Rectum - Rectopexy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG078","13745.00"
"1427","Excision of Pilonidal Sinus (open)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG079","21599.00"
"1428","Excision of Pilonidal Sinus with closure","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG080","24544.00"
"1429","Abdomino-Perineal Excision of Rectum","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG081","47303.00"
"1430","Anterior Resection of Rectum","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG082","56228.00"
"1431","Pull Through Abdominal Resection","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG083","47303.00"
"1432","Retro Peritoneal Tumour Removal","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG084","47303.00"
"1433","Laparoscopic Fundoplication","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG085","56228.00"
"1434","Laparoscopic Splenectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG086","56228.00"
"1435","Laparoscopic Removal of hydatid cyst","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG087","56228.00"
"1436","Laparoscopic Treatment of Pseudo Pancreatic cyst","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG088","56228.00"
"1437","Laparoscopic Whipple's operation (Laparoscopic Pancreaticoduodenectomy)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG089","47303.00"
"1438","Laparoscopic GI bypass operation","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG090","56228.00"
"1439","Laparoscopic Total Colectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG091","56228.00"
"1440","Laparoscopic Hemicolectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG092","47303.00"
"1441","Laparoscopic Anterior Resection (of Intestine/Rectum)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG093","56228.00"
"1442","Laparoscopic Cholecystectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG094","32398.00"
"1443","Laparoscopic Appendectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG095","29453.00"
"1444","Laparoscopic Hernia - Inguinoplasty (excluding the cost of Tacker and Mesh)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG096","34361.00"
"1445","Laparoscopic Ventral Hernia Repair (excluding the cost of Tacker and Mesh)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG097","34361.00"
"1446","Laparoscopic Paraumbilical Hernia Repair (excluding the cost of Tacker and Mesh)","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG098","34361.00"
"1447","Laparoscopic Adrenalectomy","Abdomen/GI Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","AG099","56228.00"
"1448","Diaphragmatic Hernia Repair (Thoracic or Abdominal Approach)","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS001","47303.00"
"1449","Tracheoesophageal Fistula (Correction Surgery)","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS002","47303.00"
"1450","Colon Replacement of Oesophagus","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS003","38378.00"
"1451","Omphalomesenteric Cyst Excision","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS004","38378.00"
"1452","Omphalomesenteric Duct- Excision","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS005","38378.00"
"1453","Omphalocele 1st Stage (Hernia Repair)","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS006","31238.00"
"1454","Omphalocele 2nd Stage (Hernia Repair)","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS007","31238.00"
"1455","Gastroschisis Repair","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS008","38378.00"
"1456","Inguinal Herniotomy","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS009","31238.00"
"1457","Congenital Hydrocele","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS010","31238.00"
"1458","Hydrocele of Cord","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS011","24544.00"
"1459","Torsion Testis Operation","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS012","31238.00"
"1460","Congenital Pyloric Stenosis- operation","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS013","31238.00"
"1461","Duodenal Atresia Operation","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS014","38378.00"
"1462","Pancreatic Ring Operation","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS015","47303.00"
"1463","Meconium Ileus Operation","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS016","38378.00"
"1464","Malrotation of Intestines Operation","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS017","38378.00"
"1465","Rectal Biopsy (Megacolon)","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS018","17850.00"
"1466","Colostomy Transverse","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS019","38378.00"
"1467","Colostomy Left Iliac","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS020","38378.00"
"1468","Abdominal Perineal Pull Through (Hirschsprung's Disease)","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS021","47303.00"
"1469","Imperforate Anus Low Anomaly -Cut Back Operation","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS022","24544.00"
"1470","Imperforate Anus Low Anomaly - Perineal Anoplasty","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS023","31238.00"
"1471","Imperforate Anus High Anomaly -Sacroabdomino Perineal Pull Through","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS024","47303.00"
"1472","Imperforate Anus High Anomaly - Closure of Colostomy","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS025","31238.00"
"1473","Intussusception Operation","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS026","38378.00"
"1474","Choledochoduodenostomy for Atresia of Extra Hepatic Biliary Duct","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS027","47303.00"
"1475","Operation of Choledochal Cyst","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS028","47303.00"
"1476","Nephrectomy for -Pyonephrosis","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS029","38378.00"
"1477","Nephrectomy for - Hydronephrosis","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS030","38378.00"
"1478","Sacro-Coccygeal Teratoma Excision","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS031","38378.00"
"1479","Congenital Atresia & Stenosis of Small Intestine","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS032","47303.00"
"1480","Malrotation & Volvulus of the Midgut","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS033","38378.00"
"1481","Excision of Meckel-s Diverticulum","Paediatric Surgery Procedure","TIER I","NON NABH","PRIVATE WARD","PS034","38378.00"
"1482","Non Stress Test","Obstetrics Investigation","TIER I","NON NABH","PRIVATE WARD","OG001","1275.00"
"1483","Normal delivery with or without Episiotomy & P.repair/ forceps delivery /Vacuum delivery/assisted breech delivery including Routine New Born Care","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG002","31237.5.00"
"1484","Normal Delivery of High Risk Pregnancy(Preeclampsia/Eclampsia/GDM/Cardiac/Vascular/Renal/Pulmonary/Twin Pregnancy/RA/SLE/IVF Conception/Severe Anaemia,)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG003","38377.5.00"
"1485","Caesarean Section(CS) with or without Sterilization including Routine New Born Care","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG004","47302.5.00"
"1486","Caesarian Delivery of High Risk Pregnancy(Preeclampsia/Eclampsia/GDM/Cardiac/Vascular/Renal/Pulmonary/Twin Pregnancy/RA/SLE/IVF Conception/Severe Anaemia)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG005","56227.5.00"
"1487","Rupture Uterus Closure & Repair with Tubal Ligation","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG006","38377.5.00"
"1488","Perforation of Uterus after D/E Laparotomy & Closure","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG007","17850.00"
"1489","Laparotomy for Ectopic Pregnancy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG008","31237.5.00"
"1490","Laparotomy peritonitis Lavage and Drainage","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG009","31237.5.00"
"1491","Ovarian Cystectomy - Laparoscopic.","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG010","38377.5.00"
"1492","Ovarian Cystectomy - Laparotomy.","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG011","31237.5.00"
"1493","Laparoscopic Broad Ligament Hematoma Drainage with repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG012","11959.5.00"
"1494","Exploration of perineal Haematoma & Repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG013","11959.5.00"
"1495","Exploration of abdominal Haematoma (after laparotomy/ LSCS)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG014","24543.75.00"
"1496","Manual Removal of Placenta","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG015","8211.00"
"1497","Examination under anaesthesia (EUA)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG016","4250.00"
"1498","Burst-Abdomen Repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","PRIVATE WARD","OG017","31238.00"
